date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:20:01	2463/2463	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:00%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fsalvacao-somente-para-as-testemunhas-de-jeova%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedfd0b.json	(from http://localhost:8080/fundamentos/salvacao-somente-para-as-testemunhas-de-jeova/)
09:20:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:01%20GMT	http://localhost:8080/?p=45	/home/thiago/websites/jeova/localhost_8080/index5e74.html	(from http://localhost:8080/fundamentos/salvacao-somente-para-as-testemunhas-de-jeova/)
09:20:02	2558/2558	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:02%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fsalvacao-somente-para-as-testemunhas-de-jeova%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed128a	(from http://localhost:8080/fundamentos/salvacao-somente-para-as-testemunhas-de-jeova/)
09:20:03	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:03%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/salvacao-exclusiva.jpg	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/salvacao-exclusiva.jpg	(from http://localhost:8080/fundamentos/salvacao-somente-para-as-testemunhas-de-jeova/)
09:20:06	2353/2353	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:05%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Forientados-por-espirito-santo%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed32c5.json	(from http://localhost:8080/fundamentos/orientados-por-espirito-santo/)
09:20:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:06%20GMT	http://localhost:8080/?p=48	/home/thiago/websites/jeova/localhost_8080/index94b0.html	(from http://localhost:8080/fundamentos/orientados-por-espirito-santo/)
09:20:09	2448/2448	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:07%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Forientados-por-espirito-santo%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedd119	(from http://localhost:8080/fundamentos/orientados-por-espirito-santo/)
09:20:09	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:08%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/guiados_por_espirito.jpg	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/guiados_por_espirito.67.delayed	(from http://localhost:8080/fundamentos/orientados-por-espirito-santo/)
09:20:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:11%20GMT	http://localhost:8080/?p=53	/home/thiago/websites/jeova/localhost_8080/index5fb3.html	(from http://localhost:8080/fundamentos/profeta-de-jeova/)
09:20:13	2288/2288	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:10%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fprofeta-de-jeova%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed0e26.json	(from http://localhost:8080/fundamentos/profeta-de-jeova/)
09:20:15	2383/2383	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:12%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fprofeta-de-jeova%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embeda11d	(from http://localhost:8080/fundamentos/profeta-de-jeova/)
09:20:15	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:13%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/profeta_de_jeova.png	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/profeta_de_jeova.6b.delayed	(from http://localhost:8080/fundamentos/profeta-de-jeova/)
09:20:17	128183/128183	---M--	200	added ('OK')	image/jpeg	etag:%2259b2e3e2-1f4b7%22	http://jeova.info/wp-content/themes/thiago/images/salvacao-exclusiva.jpg	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/salvacao-exclusiva.jpg	(from http://localhost:8080/fundamentos/salvacao-somente-para-as-testemunhas-de-jeova/)
09:20:19	4084/4084	---M--	200	added ('OK')	image/png	etag:%2259b2e3e2-ff4%22	http://jeova.info/wp-content/themes/thiago/images/profeta_de_jeova.png	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/profeta_de_jeova.png	(from http://localhost:8080/fundamentos/profeta-de-jeova/)
09:20:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:18%20GMT	http://localhost:8080/?p=56	/home/thiago/websites/jeova/localhost_8080/index2dc8.html	(from http://localhost:8080/fundamentos/organizacao-essencial-para-a-salvacao/)
09:20:19	2459/2459	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:17%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Forganizacao-essencial-para-a-salvacao%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed953f.json	(from http://localhost:8080/fundamentos/organizacao-essencial-para-a-salvacao/)
09:20:21	2556/2556	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:19%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Forganizacao-essencial-para-a-salvacao%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed5686	(from http://localhost:8080/fundamentos/organizacao-essencial-para-a-salvacao/)
09:20:23	104026/104026	---M--	200	added ('OK')	image/jpeg	etag:%2259b2e3e2-1965a%22	http://jeova.info/wp-content/themes/thiago/images/guiados_por_espirito.jpg	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/guiados_por_espirito.jpg	(from http://localhost:8080/fundamentos/orientados-por-espirito-santo/)
09:20:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:23%20GMT	http://wol.jw.org/pt/wol/mp/r5/lp-t/w13/2013/573	/home/thiago/websites/jeova/wol.jw.org/pt/wol/mp/r5/lp-t/w13/2013/573.6f.delayed	(from http://localhost:8080/fundamentos/organizacao-essencial-para-a-salvacao/)
09:20:23	11785/11785	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:20:23%20GMT	http://localhost:8080/interessante/sempre-houve-testemunhas-de-jeova/	/home/thiago/websites/jeova/localhost_8080/interessante/sempre-houve-testemunhas-de-jeova/index.html	(from http://localhost:8080/fundamentos/organizacao-essencial-para-a-salvacao/)
09:20:23	2308/2308	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:23%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fescravo-fiel-e-discreto%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed2aea.json	(from http://localhost:8080/fundamentos/escravo-fiel-e-discreto/)
09:20:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:24%20GMT	http://localhost:8080/?p=59	/home/thiago/websites/jeova/localhost_8080/index1098.html	(from http://localhost:8080/fundamentos/escravo-fiel-e-discreto/)
09:20:24	2403/2403	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:24%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fescravo-fiel-e-discreto%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedb29f	(from http://localhost:8080/fundamentos/escravo-fiel-e-discreto/)
09:20:26	10/10	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Dec%202018%2011:20:26%20GMT	https://assetsnffrgf-a.akamaihd.net/assets/m/w13/20130415/w13_20130415_T.art/2013286_T_cnt_2_lg.jpg	/home/thiago/websites/jeova/assetsnffrgf-a.akamaihd.net/assets/m/w13/20130415/w13_20130415_T.art/2013286_T_cnt_2_lg.72.delayed	(from http://localhost:8080/fundamentos/escravo-fiel-e-discreto/)
09:20:26	2325/2325	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:26%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fcorpo-governante-no-primeiro-seculo-e-hoje%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed280c.json	(from http://localhost:8080/fundamentos/corpo-governante-no-primeiro-seculo-e-hoje/)
09:20:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:27%20GMT	http://localhost:8080/?p=62	/home/thiago/websites/jeova/localhost_8080/index5c36.html	(from http://localhost:8080/fundamentos/corpo-governante-no-primeiro-seculo-e-hoje/)
09:20:27	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:27%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fcorpo-governante-no-primeiro-seculo-e-hoje%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed52ed	(from http://localhost:8080/fundamentos/corpo-governante-no-primeiro-seculo-e-hoje/)
09:20:28	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:28%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/corpo_governante.png	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/corpo_governante.75.delayed	(from http://localhost:8080/fundamentos/corpo-governante-no-primeiro-seculo-e-hoje/)
09:20:31	2414/2414	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:30%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fmudancas%2F1925-2%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed63c1.json	(from http://localhost:8080/mudancas/1925-2/)
09:20:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:31%20GMT	http://localhost:8080/?p=111	/home/thiago/websites/jeova/localhost_8080/indexbbbb.html	(from http://localhost:8080/mudancas/1925-2/)
09:20:33	2513/2513	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:32%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fmudancas%2F1925-2%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed894a	(from http://localhost:8080/mudancas/1925-2/)
09:20:35	0/-1	---M--	302	error ('Found')	text/html		http://jehovah.net.au/books/Millions_Now_Living_Will_Never_Die.pdf	/home/thiago/websites/jeova/jehovah.net.au/books/Millions_Now_Living_Will_Never_Die.79.delayed	(from http://localhost:8080/mudancas/1925-2/)
09:20:37	0/-1	---M--	302	error ('Found')	text/html		http://jehovah.net.au/PokRZ/books/Millions_Now_Living_Will_Never_Die.pdf	/home/thiago/websites/jeova/jehovah.net.au/PokRZ/books/Millions_Now_Living_Will_Never_Die.7a.delayed	(from http://localhost:8080/mudancas/1925-2/)
09:20:37	0/-1	---M--	302	error ('')			http://jehovah.net.au/books/Millions_Now_Living_Will_Never_Die.pdf	/home/thiago/websites/jeova/jehovah.net.au/books/Millions_Now_Living_Will_Never_Die.7b.delayed	(from http://localhost:8080/mudancas/1925-2/)
09:20:37	0/-1	---M--	302	error ('')			http://jehovah.net.au/PokRZ/books/Millions_Now_Living_Will_Never_Die.pdf	/home/thiago/websites/jeova/jehovah.net.au/PokRZ/books/Millions_Now_Living_Will_Never_Die.7c.delayed	(from http://localhost:8080/mudancas/1925-2/)
09:20:37	0/-1	---M--	302	error ('')			http://jehovah.net.au/books/Millions_Now_Living_Will_Never_Die.pdf	/home/thiago/websites/jeova/jehovah.net.au/books/Millions_Now_Living_Will_Never_Die.7d.delayed	(from http://localhost:8080/mudancas/1925-2/)
09:20:37	0/-1	---M--	302	error ('')			http://jehovah.net.au/PokRZ/books/Millions_Now_Living_Will_Never_Die.pdf	/home/thiago/websites/jeova/jehovah.net.au/PokRZ/books/Millions_Now_Living_Will_Never_Die.7e.delayed	(from http://localhost:8080/mudancas/1925-2/)
09:20:37	0/-1	---M--	302	error ('')			http://jehovah.net.au/books/Millions_Now_Living_Will_Never_Die.pdf	/home/thiago/websites/jeova/jehovah.net.au/books/Millions_Now_Living_Will_Never_Die.7f.delayed	(from http://localhost:8080/mudancas/1925-2/)
09:20:41	147560/147560	---M--	200	added ('OK')	image/png	etag:%2259b2e3e2-24068%22	http://jeova.info/wp-content/themes/thiago/images/corpo_governante.png	/home/thiago/websites/jeova/jeova.info/wp-content/themes/thiago/images/corpo_governante.png	(from http://localhost:8080/fundamentos/corpo-governante-no-primeiro-seculo-e-hoje/)
09:20:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:40%20GMT	http://localhost:8080/?p=140	/home/thiago/websites/jeova/localhost_8080/index248a.html	(from http://localhost:8080/mudancas/apocalipse-e-daniel/)
09:20:41	2456/2456	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:39%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fmudancas%2Fapocalipse-e-daniel%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed31e7.json	(from http://localhost:8080/mudancas/apocalipse-e-daniel/)
09:20:43	2551/2551	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:41%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fmudancas%2Fapocalipse-e-daniel%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed1c57	(from http://localhost:8080/mudancas/apocalipse-e-daniel/)
09:20:45	2310/2310	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:43%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcitacoes%2Fseculo-20-ano-2000%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedcf4c.json	(from http://localhost:8080/citacoes/seculo-20-ano-2000/)
09:20:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:44%20GMT	http://localhost:8080/?p=300	/home/thiago/websites/jeova/localhost_8080/index65a9.html	(from http://localhost:8080/citacoes/seculo-20-ano-2000/)
09:20:47	2407/2407	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:45%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcitacoes%2Fseculo-20-ano-2000%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed5e46	(from http://localhost:8080/citacoes/seculo-20-ano-2000/)
09:20:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:48%20GMT	http://localhost:8080/?p=304	/home/thiago/websites/jeova/localhost_8080/indexdd01.html	(from http://localhost:8080/citacoes/apostatas/)
09:20:49	2247/2247	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:47%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcitacoes%2Fapostatas%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed714e.json	(from http://localhost:8080/citacoes/apostatas/)
09:20:51	2342/2342	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:49%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcitacoes%2Fapostatas%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed992c	(from http://localhost:8080/citacoes/apostatas/)
09:20:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:52%20GMT	http://localhost:8080/?p=313	/home/thiago/websites/jeova/localhost_8080/index8c55.html	(from http://localhost:8080/citacoes/culpar-membros-pelos-erros/)
09:20:53	2368/2368	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:51%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcitacoes%2Fculpar-membros-pelos-erros%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed439d.json	(from http://localhost:8080/citacoes/culpar-membros-pelos-erros/)
09:20:55	2463/2463	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:53%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcitacoes%2Fculpar-membros-pelos-erros%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedfe3c	(from http://localhost:8080/citacoes/culpar-membros-pelos-erros/)
09:20:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:20:56%20GMT	http://localhost:8080/?p=307	/home/thiago/websites/jeova/localhost_8080/index2915.html	(from http://localhost:8080/citacoes/biblia-exclusiva-para-144-mil/)
09:20:57	2365/2365	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:55%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcitacoes%2Fbiblia-exclusiva-para-144-mil%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed1cb2.json	(from http://localhost:8080/citacoes/biblia-exclusiva-para-144-mil/)
09:20:57	11740/11740	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Dec%202018%2011:20:55%20GMT	http://localhost:8080/mudancas/1975-citacoes-da-organizacao/	/home/thiago/websites/jeova/localhost_8080/mudancas/1975-citacoes-da-organizacao/index.html	(from http://localhost:8080/citacoes/culpar-membros-pelos-erros/)
09:20:59	2460/2460	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:20:57%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcitacoes%2Fbiblia-exclusiva-para-144-mil%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed7354	(from http://localhost:8080/citacoes/biblia-exclusiva-para-144-mil/)
09:21:01	2388/2388	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:20:59%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fescandalos%2Fprocessos-judiciais-sobre-pedofilia%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedc229.json	(from http://localhost:8080/escandalos/processos-judiciais-sobre-pedofilia/)
09:21:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:21:00%20GMT	http://localhost:8080/?p=74	/home/thiago/websites/jeova/localhost_8080/index49a5.html	(from http://localhost:8080/escandalos/processos-judiciais-sobre-pedofilia/)
09:21:03	2483/2483	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:21:01%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fescandalos%2Fprocessos-judiciais-sobre-pedofilia%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed9b5a	(from http://localhost:8080/escandalos/processos-judiciais-sobre-pedofilia/)
09:21:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:21:04%20GMT	http://localhost:8080/?p=245	/home/thiago/websites/jeova/localhost_8080/indexe1a1.html	(from http://localhost:8080/interessante/experiencias-de-ex-tjs/)
09:21:05	2408/2408	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:21:03%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Finteressante%2Fexperiencias-de-ex-tjs%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed9020.json	(from http://localhost:8080/interessante/experiencias-de-ex-tjs/)
09:21:07	2503/2503	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:21:05%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Finteressante%2Fexperiencias-de-ex-tjs%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed36e7	(from http://localhost:8080/interessante/experiencias-de-ex-tjs/)
09:21:09	322716/322716	---M--	200	added ('OK')	image/jpeg	etag:%224ec9c-57da2604ba25a%22	http://localhost:8080/wp-content/themes/thiago/images/w26-7-1p196-1925.jpg	/home/thiago/websites/jeova/localhost_8080/wp-content/themes/thiago/images/w26-7-1p196-1925.jpg	(from http://localhost:8080/mudancas/1925-2/)
09:21:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:21:08%20GMT	http://localhost:8080/?p=1265	/home/thiago/websites/jeova/localhost_8080/index11bd.html	(from http://localhost:8080/doutrina/desassociacao/desenvolvimento-historico/)
09:21:09	2460/2460	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:21:07%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fdesassociacao%2Fdesenvolvimento-historico%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed7666.json	(from http://localhost:8080/doutrina/desassociacao/desenvolvimento-historico/)
09:21:09	2553/2553	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:21:09%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fdesassociacao%2Fdesenvolvimento-historico%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embede65b	(from http://localhost:8080/doutrina/desassociacao/desenvolvimento-historico/)
09:21:10	2447/2447	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:21:10%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fdesassociacao%2Flista-de-pecados%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed3a08.json	(from http://localhost:8080/doutrina/desassociacao/lista-de-pecados/)
09:21:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:21:11%20GMT	http://localhost:8080/?p=1267	/home/thiago/websites/jeova/localhost_8080/index3b28.html	(from http://localhost:8080/doutrina/desassociacao/lista-de-pecados/)
09:21:11	2542/2542	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:21:11%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fdoutrina%2Fdesassociacao%2Flista-de-pecados%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed28c8	(from http://localhost:8080/doutrina/desassociacao/lista-de-pecados/)
09:21:12	2359/2359	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:21:12%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fmudancas%2Frecomendacoes-medicas%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed5f93.json	(from http://localhost:8080/mudancas/recomendacoes-medicas/)
09:21:13	2454/2454	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:21:13%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fmudancas%2Frecomendacoes-medicas%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed7713	(from http://localhost:8080/mudancas/recomendacoes-medicas/)
09:21:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:21:14%20GMT	http://localhost:8080/?p=138	/home/thiago/websites/jeova/localhost_8080/index1a26.html	(from http://localhost:8080/mudancas/recomendacoes-medicas/)
09:21:14	2345/2345	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Dec%202018%2011:21:14%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fluz-que-clareia-mais-e-mais%2F	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embed3e82.json	(from http://localhost:8080/fundamentos/luz-que-clareia-mais-e-mais/)
09:21:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:21:15%20GMT	http://localhost:8080/?p=51	/home/thiago/websites/jeova/localhost_8080/index8cf7.html	(from http://localhost:8080/fundamentos/luz-que-clareia-mais-e-mais/)
09:21:15	2442/2442	---M-Z	200	added ('OK')	text/xml	date:Tue,%2025%20Dec%202018%2011:21:15%20GMT	http://localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Ffundamentos%2Fluz-que-clareia-mais-e-mais%2F&format=xml	/home/thiago/websites/jeova/localhost_8080/wp-json/oembed/1.0/embedc4b6	(from http://localhost:8080/fundamentos/luz-que-clareia-mais-e-mais/)
09:21:16	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Dec%202018%2011:21:16%20GMT	http://www.jeova.info/wp-content/themes/thiago/images/nova_luz_mib.jpg	/home/thiago/websites/jeova/www.jeova.info/wp-content/themes/thiago/images/nova_luz_mib.98.delayed	(from http://localhost:8080/fundamentos/luz-que-clareia-mais-e-mais/)
